parent_asin,title,text,rating,retrieval_text,product_title,source
B00BS4MQ0O,Totally different show at the end,They changed way too much pertaining to the characters. It'd be understandable if this was something they did more of throughout the whole series but for them to change all the characters the way they did for season 7 is just horrible writing.,1.0,Untitled. Totally different show at the end. They changed way too much pertaining to the characters. It'd be understandable if this was something they did more of throughout the whole series but for them to change all the characters the way they did for season 7 is just horrible writing.,Untitled,review
B008Y6T2ME,One of my favorites,La Bamba is a classic for me. I watched it a ton of times as a kid and I still enjoy it as an adult. Lou Diamond Philips did a great job of portraying Richard Valenzuela. I also feel that Luis Valdez did a great job directing it. They did a great job of capturing the time and era of the late 50's. It's heart breaking that a beautiful life was cut so short and you can feel that pain for real.,5.0,Untitled. One of my favorites. La Bamba is a classic for me. I watched it a ton of times as a kid and I still enjoy it as an adult. Lou Diamond Philips did a great job of portraying Richard Valenzuela. I also feel that Luis Valdez did a great job directing it. They did a great job of capturing the time and era of the late 50's. It's heart breaking that a beautiful life was cut so short and you can feel that pain for real.,Untitled,review
B07T44VDSM,The second half was much better!,"The first half of the second season was a bit hard to watch. I was starting to not enjoy Callie or Mariana's characters. But the second half after the Christmas episodes was great. ALL of the characters in this show are strong, they all have real issues and they are addressing them in a way that make you really feel it. This is an important show on many levels and it needs to continue to send it's message, more so now than ever!",5.0,"Untitled. The second half was much better!. The first half of the second season was a bit hard to watch. I was starting to not enjoy Callie or Mariana's characters. But the second half after the Christmas episodes was great. ALL of the characters in this show are strong, they all have real issues and they are addressing them in a way that make you really feel it. This is an important show on many levels and it needs to continue to send it's message, more so now than ever!",Untitled,review
B07NSMGYGS,This is just horrible!,"The acting in this show is the worst I've seen in a long time. I was hoping it'd be a fun show to watch with two actors I've enjoyed in the past. Priestley and Ringwald both were just so hard to watch, I know neither of them are the best actors in the world but I've never seen either of them act this bad. The kids were all annoying. Too bad, I tried to start a few episodes hoping it'd get better but it just didn't.",1.0,"Untitled. This is just horrible!. The acting in this show is the worst I've seen in a long time. I was hoping it'd be a fun show to watch with two actors I've enjoyed in the past. Priestley and Ringwald both were just so hard to watch, I know neither of them are the best actors in the world but I've never seen either of them act this bad. The kids were all annoying. Too bad, I tried to start a few episodes hoping it'd get better but it just didn't.",Untitled,review
B07C76DPSP,Boring and it's been done already,"I thought this might be funny, it wasn't. If you've seen Shallow Hal, you get the gist of this movie. This was really slow going and I just couldn't sit through more than 30 minutes of it.",1.0,"Untitled. Boring and it's been done already. I thought this might be funny, it wasn't. If you've seen Shallow Hal, you get the gist of this movie. This was really slow going and I just couldn't sit through more than 30 minutes of it.",Untitled,review
B003PLRLFI,Couldn't watch much of it,"I get tired of movies like this, where a whole family comes together this way at a get away. It's been done HOW many times now? The acting wasn't great and Carell and his love interest have no chemistry. It was just too much and too hard to sit through for more than a few minutes.",1.0,"Untitled. Couldn't watch much of it. I get tired of movies like this, where a whole family comes together this way at a get away. It's been done HOW many times now? The acting wasn't great and Carell and his love interest have no chemistry. It was just too much and too hard to sit through for more than a few minutes.",Untitled,review
B07664RXZT,Annoying characters,Why do they have to include an annoying kid in so many of these Hallmark movies? The kid in this movie is a brat and I couldn't handle watching past the second scene with him in it. Not to mention the characters were all pretty hard to like. Danica's character was not what I'm used to and her assistant was annoying too. I usually love these sappy Hallmark movies but this one was a huge no for me.,1.0,Untitled. Annoying characters. Why do they have to include an annoying kid in so many of these Hallmark movies? The kid in this movie is a brat and I couldn't handle watching past the second scene with him in it. Not to mention the characters were all pretty hard to like. Danica's character was not what I'm used to and her assistant was annoying too. I usually love these sappy Hallmark movies but this one was a huge no for me.,Untitled,review
B0837J84DX,Not getting any better,"For one Hallmark is a greedy company! I paid to have these available to watch the next day, several times this season, that hasn't been the case. It is up to Hallmark to release them to Amazon, it is not Amazon's fault when they do not air the next day.<br /><br />Anyway, I'm sorry to say unless this show gets a lot better in the last episodes I'm done after this season.  The acting is horrible this season. There have been several scenes that just feel awkward and the lines are just oddly put together. Elizabeth is torn between the two men but none of them have any real chemistry. The writers are really getting away from what this show was originally about and as others have stated all the makeup and hair styles are too much. Many do not want to hear that but that is what reviews are for and it's a big reason people have stopped watching.",1.0,"Untitled. Not getting any better. For one Hallmark is a greedy company! I paid to have these available to watch the next day, several times this season, that hasn't been the case. It is up to Hallmark to release them to Amazon, it is not Amazon's fault when they do not air the next day.<br /><br />Anyway, I'm sorry to say unless this show gets a lot better in the last episodes I'm done after this season. The acting is horrible this season. There have been several scenes that just feel awkward and the lines are just oddly put together. Elizabeth is torn between the two men but none of them have any real chemistry. The writers are really getting away from what this show was originally about and as others have stated all the makeup and hair styles are too much. Many do not want to hear that but that is what reviews are for and it's a big reason people have stopped watching.",Untitled,review
B00X8UK5UY,Too much,I've tried to watch this a few times. I just cannot get into it. The characters are not likable and they really do not need to be so raunchy. A show can actually be good without using all the crude language and get the same point across.,1.0,Catastrophe. Too much. I've tried to watch this a few times. I just cannot get into it. The characters are not likable and they really do not need to be so raunchy. A show can actually be good without using all the crude language and get the same point across.,Catastrophe,review
B07D4NK59Y,Why bother?,"Why bother watching something that within the first few moments they get a huge fact wrong? Colorado entered statehood in 1876, not 75. It's called the “Centennial State” because it became a state 100 years after the signing of our nation's Declaration of Independence. Not going to bother with a show that can't get this simple thing correct.",1.0,"Untitled. Why bother?. Why bother watching something that within the first few moments they get a huge fact wrong? Colorado entered statehood in 1876, not 75. It's called the “Centennial State” because it became a state 100 years after the signing of our nation's Declaration of Independence. Not going to bother with a show that can't get this simple thing correct.",Untitled,review
B07R962PP4,Nice way to spend an afternoon,"I can't believe how personal some people take leaving reviews. Those who are telling viewers to BEWARE or talk about how horrible every aspect of this movie is obviously do not understand that not all movies have to be blockbusters. This is nice movie that shows some nice scenery of a few of our parks. The story line itself is okay, there are some parts that are a little off but it's not so bad. I believe the point of the story is that you should live your life, you should go out there and see the world, you only live once!",4.0,"Untitled. Nice way to spend an afternoon. I can't believe how personal some people take leaving reviews. Those who are telling viewers to BEWARE or talk about how horrible every aspect of this movie is obviously do not understand that not all movies have to be blockbusters. This is nice movie that shows some nice scenery of a few of our parks. The story line itself is okay, there are some parts that are a little off but it's not so bad. I believe the point of the story is that you should live your life, you should go out there and see the world, you only live once!",Untitled,review
B07FMF2689,It was just okay,"This movie was okay, I can't say I enjoyed it or would recommend it to anyone else. I feel the jumping back and forth was a bit much. Some films can pull it off without making it hard to follow, this one just didn't get that part right. The acting could have been better. I wanted to feel for this family but just couldn't. I really didn't feel that they were really in the pain they pretended to be.",3.0,"Untitled. It was just okay. This movie was okay, I can't say I enjoyed it or would recommend it to anyone else. I feel the jumping back and forth was a bit much. Some films can pull it off without making it hard to follow, this one just didn't get that part right. The acting could have been better. I wanted to feel for this family but just couldn't. I really didn't feel that they were really in the pain they pretended to be.",Untitled,review
B07FV6K8HF,Horrible,I started out enjoying the series. I liked the different story lines each week but it’s too inconsistent in the quality of work from week to week for me to continue with it.,2.0,Untitled. Horrible. I started out enjoying the series. I liked the different story lines each week but it’s too inconsistent in the quality of work from week to week for me to continue with it.,Untitled,review
B07FLP19K1,Not what it used to be,"This used to be a favorite of mine but I just don’t enjoy it anymore. The way Zahn leads the interviewees in some of the questions is hard to watch. It feels too edited and it feels like it is dumbed down or something. She’ll ask the investigators questions that there could only be one answer to the question and they are usually questions that don’t add anything to the story line. It feels as if this series has run its course, it no longer is different enough or fresh enough to keep people intrigued.",2.0,"On The Case with Paula Zahn. Not what it used to be. This used to be a favorite of mine but I just don’t enjoy it anymore. The way Zahn leads the interviewees in some of the questions is hard to watch. It feels too edited and it feels like it is dumbed down or something. She’ll ask the investigators questions that there could only be one answer to the question and they are usually questions that don’t add anything to the story line. It feels as if this series has run its course, it no longer is different enough or fresh enough to keep people intrigued.",On The Case with Paula Zahn,review
B07D22QPCY,Why isn't it getting better?,"I miss what this show started out being. It was fun and relatable to a degree. It had so much potential but sadly it’s not getting better with time. Diana is by far the best character at this point, she is the only one who is really evolving into someone new that we all love to root for. Liza and Charles are finally together but why, they have NO chemistry and they are not enjoyable to watch. Watching them kiss is almost painful! Liza could totally flourish and she should be living her life for herself. Any woman who has been through a divorce knows you need at least a year after your divorce is final to figure out who you are again without someone else tieing you down or getting in your way. Liza is not finding herself like she started out to do. She is so worried about what man she is with or busy kissing Kelsey’s butt that the show is forgetting what it’s supposed to be about!<br /><br />Kelsey is more of the same, her character is not moving forward, she is a boring little know it all snob who thinks she knows what the world is really about. What has she really experienced other than a few failed relationships and a few one night stands? Her character is not likeable at this point and she is totally undeserving of her promotions with the company.<br /><br />And Josh, well, like many other viewers have expressed, he’s a crybaby! He is not fun to watch and honestly, his character is just getting old. Maggie is great, if they’d do more of a story line on her, that’d be entertaining. She is way too strong of a woman for the way they are portraying her. Laura is fun but her character this last season was boring and it felt like she was overacting in most of her scenes. And lastly, who casted Caitlin? She is the most annoying person on this show. She is not a good actress and she comes across as an annoying little brat that adds nothing to the show.<br /><br />I've watched the show since the first episode but I doubt I'll continue. I'm disappointed because I loved the potential it had in the beginning.",1.0,"Untitled. Why isn't it getting better?. I miss what this show started out being. It was fun and relatable to a degree. It had so much potential but sadly it’s not getting better with time. Diana is by far the best character at this point, she is the only one who is really evolving into someone new that we all love to root for. Liza and Charles are finally together but why, they have NO chemistry and they are not enjoyable to watch. Watching them kiss is almost painful! Liza could totally flourish and she should be living her life for herself. Any woman who has been through a divorce knows you need at least a year after your divorce is final to figure out who you are again without someone else tieing you down or getting in your way. Liza is not finding herself like she started out to do. She is so worried about what man she is with or busy kissing Kelsey’s butt that the show is forgetting what it’s supposed to be about!<br /><br />Kelsey is more of the same, her character is not moving forward, she is a boring little know it all snob who thinks she knows what the world is really about. What has she really experienced other than a few failed relationships and a few one night stands? Her character is not likeable at this point and she is totally undeserving of her promotions with the company.<br /><br />And Josh, well, like many other viewers have expressed, he’s a crybaby! He is not fun to watch and honestly, his character is just getting old. Maggie is great, if they’d do more of a story line on her, that’d be entertaining. She is way too strong of a woman for the way they are portraying her. Laura is fun but her character this last season was boring and it felt like she was overacting in most of her scenes. And lastly, who casted Caitlin? She is the most annoying person on this show. She is not a good actress and she comes across as an annoying little brat that adds nothing to the show.<br /><br />I've watched the show since the first episode but I doubt I'll continue. I'm disappointed because I loved the potential it had in the beginning.",Untitled,review
B00MR9VDDA,Boring and thoughtless!,"This show has been done before, it's boring and nothing happens. I can't believe that it has more than one season!",1.0,"Untitled. Boring and thoughtless!. This show has been done before, it's boring and nothing happens. I can't believe that it has more than one season!",Untitled,review
B076DHQ2NS,Worst I've seen in a long time,"Wow, the acting is horrible! I cannot get over it. I could not get into this movie for anything due to it. The plot was no good either, just about a disfunctional family and nothing really gets resolved.",1.0,"Untitled. Worst I've seen in a long time. Wow, the acting is horrible! I cannot get over it. I could not get into this movie for anything due to it. The plot was no good either, just about a disfunctional family and nothing really gets resolved.",Untitled,review
B073441MJ1,Loved this season,"Loved this season, sorry Broadchurch won't be back for another. The characters work well together. The research that went into this season was apparent and made for a true to life feel.",5.0,"Untitled. Loved this season. Loved this season, sorry Broadchurch won't be back for another. The characters work well together. The research that went into this season was apparent and made for a true to life feel.",Untitled,review
B071G974CD,"It's getting worse, not better","This show was so much better a couple of seasons ago. The storyline is getting old, so are the characters. Another thing, I paid in advance to be able to stream this the day after. But TVLand doesn't seem to care about its audience and doesn't release it in a timely manner, it's a different time each week. If this is how they treat us, then I'm done. Other networks don't seem to have this issue so should TVLand?",2.0,"Untitled. It's getting worse, not better. This show was so much better a couple of seasons ago. The storyline is getting old, so are the characters. Another thing, I paid in advance to be able to stream this the day after. But TVLand doesn't seem to care about its audience and doesn't release it in a timely manner, it's a different time each week. If this is how they treat us, then I'm done. Other networks don't seem to have this issue so should TVLand?",Untitled,review
B071938BXX,It's okay,"Decent plot with some good characters. Not sure why F*&% is the only cuss word they use in this film, but it makes the writers seem childish, they lack creativity with the dialect. Other than that, it has a couple of good parts that made me jump a bit. Liked what they did to Fassbender's character.",3.0,"Untitled. It's okay. Decent plot with some good characters. Not sure why F*&% is the only cuss word they use in this film, but it makes the writers seem childish, they lack creativity with the dialect. Other than that, it has a couple of good parts that made me jump a bit. Liked what they did to Fassbender's character.",Untitled,review
B0754PSVL2,Funny,I love this show. It is funny and keeps me laughing.,5.0,Untitled. Funny. I love this show. It is funny and keeps me laughing.,Untitled,review
B008UY8FKK,The Christmas Carol,This is the best version followed by George C Scott. It is an old movie in HD. there are a few issues but overall we enjoyed the movie and this is way better than watching it on a TV station.,4.0,A Christmas Carol (1951) [Blu-ray]. The Christmas Carol. This is the best version followed by George C Scott. It is an old movie in HD. there are a few issues but overall we enjoyed the movie and this is way better than watching it on a TV station.,A Christmas Carol (1951) [Blu-ray],review
B000EZ7ZZO,Oldie classic,Purchased to replace my DVD version that is scratched a bit. Haven't see the newest take on XXX but this one has plenty of action for a movie. Plus having a good surround system - the audio put you in the action.,4.0,XXX [Blu-ray]. Oldie classic. Purchased to replace my DVD version that is scratched a bit. Haven't see the newest take on XXX but this one has plenty of action for a movie. Plus having a good surround system - the audio put you in the action.,XXX [Blu-ray],review
B01IV07S3W,Ice Age continues,"Same story as it continues with the characters, grandkids like them and it is entertaining.",4.0,"Ice Age: Collision Course. Ice Age continues. Same story as it continues with the characters, grandkids like them and it is entertaining.",Ice Age: Collision Course,review
B071G3WT3H,Disney,Updating my Disney movies to Blu Ray. was happy this came out for Christmas at a price I was willing to pay. Grand kids love it.,4.0,The Lion King 2: Simba's Pride. Disney. Updating my Disney movies to Blu Ray. was happy this came out for Christmas at a price I was willing to pay. Grand kids love it.,The Lion King 2: Simba's Pride,review
B003ITOLV4,Doc Martin season 3,At first the loss of the local cop and changes made the series a bit different. As the season progressed we have come to like it. The characters are starting to get more solid and storylines better.,4.0,Untitled. Doc Martin season 3. At first the loss of the local cop and changes made the series a bit different. As the season progressed we have come to like it. The characters are starting to get more solid and storylines better.,Untitled,review
B00BY6XM5E,Decent quality,We're in the process of slowly updating our old Disney DVDs to Blu-Ray. Dang I did this years ago from VHS. AS we update we give the DVDs to our Son for our Grandson to watch. I have these at our house so he can watch them. I prefer HD and these didn't disappoint. He likes watching the first moving but not so much the 2d movie. We'll see as he ages if its the more a story issue or the the fact the movie kind of wanders around.<br />for review of the movie please read the other posts here.,4.0,Lilo & Stitch / Lilo & Stitch: Stitch Has A Glitch Two-Movie Collection (Three Disc Blu-ray / DVD Combo). Decent quality. We're in the process of slowly updating our old Disney DVDs to Blu-Ray. Dang I did this years ago from VHS. AS we update we give the DVDs to our Son for our Grandson to watch. I have these at our house so he can watch them. I prefer HD and these didn't disappoint. He likes watching the first moving but not so much the 2d movie. We'll see as he ages if its the more a story issue or the the fact the movie kind of wanders around.<br />for review of the movie please read the other posts here.,Lilo & Stitch / Lilo & Stitch: Stitch Has A Glitch Two-Movie Collection (Three Disc Blu-ray / DVD Combo),review
B007WWRJA8,"vcr, dvd and now","one of my daughter's favorites.<br />we've gone from VCR, DVD and now we needed the Blu Ray version.<br />it looks so much cleaner then the old DVD version",5.0,"Cinderella (Two-Disc Diamond Edition Blu-ray/DVD Combo in Blu-ray Packaging). vcr, dvd and now. one of my daughter's favorites.<br />we've gone from VCR, DVD and now we needed the Blu Ray version.<br />it looks so much cleaner then the old DVD version",Cinderella (Two-Disc Diamond Edition Blu-ray/DVD Combo in Blu-ray Packaging),review
B005IZLPMY,Capt America - non 3D,"Good movie (we saw in the theater), blu-ray version shows up very nicely on the LG system.<br />we haven't noticed any real flaws, pixelization or stuttering.<br />The price was so hard to beat  $6, I decided to forgo getting the 3D for now.<br /><br />The boys all got together after Christmas and watched the Capt America before watching the Avengers for a good reference point.<br />The surround sound was solid but not that outstanding considering what you get from the Avengers sound track. but it keep everyone engaged and entertained.<br />I would buy this disc again at that price.",4.0,"Captain America: The First Avenger. Capt America - non 3D. Good movie (we saw in the theater), blu-ray version shows up very nicely on the LG system.<br />we haven't noticed any real flaws, pixelization or stuttering.<br />The price was so hard to beat $6, I decided to forgo getting the 3D for now.<br /><br />The boys all got together after Christmas and watched the Capt America before watching the Avengers for a good reference point.<br />The surround sound was solid but not that outstanding considering what you get from the Avengers sound track. but it keep everyone engaged and entertained.<br />I would buy this disc again at that price.",Captain America: The First Avenger,review
B0016492BW,VHS to Blu ray,Classic Classic Classic<br />I got my kids to like this movie from the VHS version (i remember old fireside theater).<br /><br />had to get the Blu ray version as our DVD had died (scratches from too many viewings and kids not putting it up correctly).<br /><br />dang this is still funny. the quality seems a bit better (only a flesh wound).<br /><br />you can't go wrong with this movie. but as my wife says... its more a guys thing (except my daughter likes it).,5.0,Monty Python and the Holy Grail [Blu-ray]. VHS to Blu ray. Classic Classic Classic<br />I got my kids to like this movie from the VHS version (i remember old fireside theater).<br /><br />had to get the Blu ray version as our DVD had died (scratches from too many viewings and kids not putting it up correctly).<br /><br />dang this is still funny. the quality seems a bit better (only a flesh wound).<br /><br />you can't go wrong with this movie. but as my wife says... its more a guys thing (except my daughter likes it).,Monty Python and the Holy Grail [Blu-ray],review
B002ZG981E,real or memorex,"You think you know what you're watching is real but are you sure.<br />I felt engaged all the way through. a few times I thought I was figuring it all out.<br />but as this started coming to a conclusion... not so much. the end leaves you thinking<br />I like that...<br /><br />when you watch it again you know what's coming but I picked up on things I missed earlier. it helped but I still felt in the end a bit off, not sure if it was real or ....<br /><br />it will be interesting to wait a few years and watch this again and see how it seems.<br />we don't do movie channels, hbo, showtime etc, we pull out our videos and watch them instead.",4.0,"Inception (Blu-ray). real or memorex. You think you know what you're watching is real but are you sure.<br />I felt engaged all the way through. a few times I thought I was figuring it all out.<br />but as this started coming to a conclusion... not so much. the end leaves you thinking<br />I like that...<br /><br />when you watch it again you know what's coming but I picked up on things I missed earlier. it helped but I still felt in the end a bit off, not sure if it was real or ....<br /><br />it will be interesting to wait a few years and watch this again and see how it seems.<br />we don't do movie channels, hbo, showtime etc, we pull out our videos and watch them instead.",Inception (Blu-ray),review
B003Y5H57E,wife / daughter love it,my review is from there perspective as one of those edgy romantic comedies and I must of missed things they got.<br /><br />both liked how  Carell was funny but yet caring. the blunders seemed to be honest and could almost happen to anyone.<br /><br />it wasn't too long or too short (their words). they have lent this thing to all kinds of friends.<br /><br />Even was one of the women and wine night movies.,3.0,"Crazy, Stupid, Love [Blu-ray]. wife / daughter love it. my review is from there perspective as one of those edgy romantic comedies and I must of missed things they got.<br /><br />both liked how Carell was funny but yet caring. the blunders seemed to be honest and could almost happen to anyone.<br /><br />it wasn't too long or too short (their words). they have lent this thing to all kinds of friends.<br /><br />Even was one of the women and wine night movies.","Crazy, Stupid, Love [Blu-ray]",review
B001HN690O,kids loved it,wasn't sure it would be near as good as first one.<br />it was funny and engaging. dry in a few spots but man the kids laughed and cheered for Jack Black's panda.<br /><br />it is entertaining in the storyline is reaching towards some real values. an interesting thought for kid movies.<br />is it making a come back?<br /><br />we're hoping for kung fu panda 3 to be as good.,4.0,Kung Fu Panda 2 / Secrets of the Masters (Two-Disc Blu-ray/DVD Combo). kids loved it. wasn't sure it would be near as good as first one.<br />it was funny and engaging. dry in a few spots but man the kids laughed and cheered for Jack Black's panda.<br /><br />it is entertaining in the storyline is reaching towards some real values. an interesting thought for kid movies.<br />is it making a come back?<br /><br />we're hoping for kung fu panda 3 to be as good.,Kung Fu Panda 2 / Secrets of the Masters (Two-Disc Blu-ray/DVD Combo),review
B004G6009K,funny and engaging,"down graded one star - right in the middle of the 3D version it froze (did this on two different players). we had to return it for refund/exchange. this one seems to work fine. (yes we run the blu ray updates weekly to be sure we have the latest).<br /><br />This by far has been one of the best family animated films in years for the whole family.<br />our neighbor daughter loves the princess while her brother likes the horse. who didn't.<br /><br />the sound track matched the images and the 3D while not Avatar was very good. my daughter a bit older) liked the storyline and animation. as an artist she felt engaged by the story, artwork and sound.<br /><br />I just laughed at the dude and how he bungles things and the horse (who's your friend or not) work thu the story to get the girl or did she get him.<br />we need more like this.",4.0,"Tangled (Four-Disc Combo: Blu-ray 3D / Blu-ray / DVD / Digital Copy) [3D Blu-ray]. funny and engaging. down graded one star - right in the middle of the 3D version it froze (did this on two different players). we had to return it for refund/exchange. this one seems to work fine. (yes we run the blu ray updates weekly to be sure we have the latest).<br /><br />This by far has been one of the best family animated films in years for the whole family.<br />our neighbor daughter loves the princess while her brother likes the horse. who didn't.<br /><br />the sound track matched the images and the 3D while not Avatar was very good. my daughter a bit older) liked the storyline and animation. as an artist she felt engaged by the story, artwork and sound.<br /><br />I just laughed at the dude and how he bungles things and the horse (who's your friend or not) work thu the story to get the girl or did she get him.<br />we need more like this.",Tangled (Four-Disc Combo: Blu-ray 3D / Blu-ray / DVD / Digital Copy) [3D Blu-ray],review
B006OAXL92,Unique 3D movie,Wife and daughter loved the story.<br />the 3D version was entertaining but not sure I got more out the 3D than a blu ray version.<br /><br />the goal of illusions was very good in 3D but it didn't seem to put me there with them as other movies have. even with this storyline.<br /><br />the sound track was good but not great in matching the 3D look and feel.<br />glad we bought since wife and daughter like it but not one of my top favorite family movies.,4.0,Hugo (Blu-ray 3D + Blu-ray + DVD + Digital Copy) [3D Blu-ray]. Unique 3D movie. Wife and daughter loved the story.<br />the 3D version was entertaining but not sure I got more out the 3D than a blu ray version.<br /><br />the goal of illusions was very good in 3D but it didn't seem to put me there with them as other movies have. even with this storyline.<br /><br />the sound track was good but not great in matching the 3D look and feel.<br />glad we bought since wife and daughter like it but not one of my top favorite family movies.,Hugo (Blu-ray 3D + Blu-ray + DVD + Digital Copy) [3D Blu-ray],review
B004LWZW88,Cat humor,blu ray version<br />Shrek spin off. funny and entertaining.<br />Adult level jokes thoughout. adult kids loved it as much as neighbors.<br /><br />good mix of sound/music and animation. was worth the price as we have watched it multiple times and loaned it to neighbors to watch.<br /><br />is it worth paying more for all 3 copies?<br />yes - I lay the digital on the network and take along movies during my business trips for a bit of entertainment when on the jet or waiting for next flight.  DVD copy is a good loaner for our kids to avoid wrecking blu ray copy.,4.0,Puss in Boots. Cat humor. blu ray version<br />Shrek spin off. funny and entertaining.<br />Adult level jokes thoughout. adult kids loved it as much as neighbors.<br /><br />good mix of sound/music and animation. was worth the price as we have watched it multiple times and loaned it to neighbors to watch.<br /><br />is it worth paying more for all 3 copies?<br />yes - I lay the digital on the network and take along movies during my business trips for a bit of entertainment when on the jet or waiting for next flight. DVD copy is a good loaner for our kids to avoid wrecking blu ray copy.,Puss in Boots,review
B0072GPQ72,Very interesting and enjoyable,"older family, good surround system and nice size plasma.<br />the music and cinematography were well matched in this movie.<br /><br />The story has a few long drys spells but in the end it had my wife crying (she cries at commercials so that wasn't' much of a surprise). kids like how it jumped from storyline to storyline bringing in a variety of characters who all care about the horse.<br /><br />the movie has been lent to a variety of friends and neighbors (all older kids or empty nesters) who have liked the movie.<br />I think this was worth the purchase since we'll watch it again in the future. especially as grandkids get of age.",4.0,"War Horse (Four Disc Combo: Blu-ray/DVD + Digital Copy). Very interesting and enjoyable. older family, good surround system and nice size plasma.<br />the music and cinematography were well matched in this movie.<br /><br />The story has a few long drys spells but in the end it had my wife crying (she cries at commercials so that wasn't' much of a surprise). kids like how it jumped from storyline to storyline bringing in a variety of characters who all care about the horse.<br /><br />the movie has been lent to a variety of friends and neighbors (all older kids or empty nesters) who have liked the movie.<br />I think this was worth the purchase since we'll watch it again in the future. especially as grandkids get of age.",War Horse (Four Disc Combo: Blu-ray/DVD + Digital Copy),review
B004LWZWA6,Family like it,"Entertaining, a bit dark at times so make sure of the viewers and their maturity before viewing.<br /><br />Kids liked the movie but wondered why it drug on during some the parts (popcorn/potty breaks).<br />The music matched in well with the story and provided a good back drop.<br /><br />this is one of those you'll like it or hate as reviewers have proven. our family liked it and it provided us a chance to talk about a few issues after the movie. how do you talk with someone when they suffer losses and seem to do something that makes no sense to you. but does to them.",4.0,"We Bought a Zoo. Family like it. Entertaining, a bit dark at times so make sure of the viewers and their maturity before viewing.<br /><br />Kids liked the movie but wondered why it drug on during some the parts (popcorn/potty breaks).<br />The music matched in well with the story and provided a good back drop.<br /><br />this is one of those you'll like it or hate as reviewers have proven. our family liked it and it provided us a chance to talk about a few issues after the movie. how do you talk with someone when they suffer losses and seem to do something that makes no sense to you. but does to them.",We Bought a Zoo,review
B0084IG7KC,Just wish it would match the books,"We have watched this 3 times now.<br />One with one set of neighbors and then another set after we watched it upon initial purchase.<br /><br />My wife read the books after watching vs I'd already read them to see what all the kids were talking about during classes at church.<br />From my wife's perspective a very entertaining movie with a good back story til the end. She didn't seem to think or feel a sequence made sense. having read the books, the movie left out some key parts and references missed key interactions of being outside the wire hunting why it makes sense during the Games.<br /><br />an entertaining movie, not as good as the book, but few are. we are looking forward to another neighborhood movie night when the sequel(s) come out.<br />digital copy is decent copy and allows me to show others on the plane during travels.",4.0,"The Hunger Games (Blu-ray + Digital Copy) [Blu-ray] [2012]. Just wish it would match the books. We have watched this 3 times now.<br />One with one set of neighbors and then another set after we watched it upon initial purchase.<br /><br />My wife read the books after watching vs I'd already read them to see what all the kids were talking about during classes at church.<br />From my wife's perspective a very entertaining movie with a good back story til the end. She didn't seem to think or feel a sequence made sense. having read the books, the movie left out some key parts and references missed key interactions of being outside the wire hunting why it makes sense during the Games.<br /><br />an entertaining movie, not as good as the book, but few are. we are looking forward to another neighborhood movie night when the sequel(s) come out.<br />digital copy is decent copy and allows me to show others on the plane during travels.",The Hunger Games (Blu-ray + Digital Copy) [Blu-ray] [2012],review
B001KVZ6HK,Worth the wait,3D version -<br />Didn't see the movie in the theater since I am on the road quite a bit and have a bit of money invested in our home theater over the years.<br /><br />We loved the action and how the movie is starting to integrate all the characters who to this time have been singles.<br /><br />having just watched Avatar 3D only two days before my wife and friends were a bit jaded on how this looked in 3D. They make good use of the 3D but not of the same character or capabilities (shouldn't be a big surprise). But when you watch something designed and filmed like Avatar in 3D you do feel a bit cheated in the 3D effects. Especially during the fight scenes.<br /><br />The sound track matched the graphics and enhanced the interaction between the viewer and 3D movie.<br /><br />we'll continue to grow our 3D library but will be critical. At least this one was not as dark (as in night) viewing in 3D as Thor was.<br />Thor seemed like it was a night movie most of the time. I know part is due to the LG glasses but when you watch Avenger in 3D we didn't pick up on the same dark feeling.,5.0,Marvel's: The Avengers. Worth the wait. 3D version -<br />Didn't see the movie in the theater since I am on the road quite a bit and have a bit of money invested in our home theater over the years.<br /><br />We loved the action and how the movie is starting to integrate all the characters who to this time have been singles.<br /><br />having just watched Avatar 3D only two days before my wife and friends were a bit jaded on how this looked in 3D. They make good use of the 3D but not of the same character or capabilities (shouldn't be a big surprise). But when you watch something designed and filmed like Avatar in 3D you do feel a bit cheated in the 3D effects. Especially during the fight scenes.<br /><br />The sound track matched the graphics and enhanced the interaction between the viewer and 3D movie.<br /><br />we'll continue to grow our 3D library but will be critical. At least this one was not as dark (as in night) viewing in 3D as Thor was.<br />Thor seemed like it was a night movie most of the time. I know part is due to the LG glasses but when you watch Avenger in 3D we didn't pick up on the same dark feeling.,Marvel's: The Avengers,review
